id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012
5000	0.0	13.231749121	17.5573786029	7.99523920986	8.83358078955	15.5387939007	14.975711678	17.5451066262	13.9633126998	0.0	15.8771080091	18.8321323568	13.6983326917	16.1181475986	0.0
5001	0.0	0.0	13.301007213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2420873549	12.3371467402	0.0	11.0210166187	0.0
5003	0.0	0.0	0.0	0.0	12.1638109693	0.0	0.0	8.1725399817	0.0	0.0	12.3141046945	11.3151990198	0.0	0.0	0.0
5005	0.0	0.0	11.8358266732	0.0	0.0	10.4690862642	13.2849796372	0.0	0.0	0.0	13.6771554585	15.5101828687	0.0	12.0816008902	0.0
5007	0.0	0.0	13.0678510971	0.0	0.0	0.0	12.7759043585	11.3636157322	0.0	0.0	14.1595017987	15.7473162726	0.0	14.0995002219	0.0
5009	0.0	0.0	12.3073754247	0.0	0.0	0.0	12.0685640974	0.0	0.0	0.0	12.8713158564	14.6396201523	0.0	14.2560601638	0.0
5011	0.0	10.4329595472	12.0500355459	10.5854939039	0.0	0.0	11.2365997312	0.0	0.0	0.0	12.9477483608	12.9997502883	13.5070014064	11.7150821649	0.0
5013	0.0	0.0	12.9881326088	0.0	0.0	0.0	11.9139206646	9.16151455717	0.0	0.0	13.076237844	13.1426577857	12.6237794836	12.6464622641	0.0
5015	0.0	0.0	0.0	0.0	0.0	0.0	11.6542764919	0.0	0.0	0.0	13.7018423174	14.5606206594	0.0	13.6152654741	0.0
5017	0.0	10.5425871227	0.0	0.0	0.0	10.9564427389	0.0	0.0	0.0	0.0	11.1435410974	11.8864327174	0.0	14.1146022079	0.0
5019	0.0	0.0	15.1362084412	12.2020379672	0.0	0.0	10.7287707151	8.38209714679	0.0	0.0	12.4173714844	12.0513013899	12.7263238288	0.0	0.0
5021	0.0	11.9767491627	0.0	0.0	11.3913259182	14.4335726183	0.0	0.0	0.0	0.0	12.5442084263	14.8889260775	10.9293493831	11.7336178546	0.0
5023	0.0	0.0	13.0439913084	0.0	11.8643679434	13.9822467837	0.0	8.50600281202	0.0	0.0	14.3872329754	14.1937284835	0.0	14.1495562314	0.0
5025	0.0	0.0	13.1568602005	10.0319863026	0.0	0.0	0.0	nan	0.0	0.0	12.3740517983	12.5138235598	12.262545177	12.6631097275	0.0
5027	0.0	12.1420437012	16.7443829466	11.8485090211	10.3738070694	0.0	11.5833056404	0.0	0.0	0.0	0.0	12.7129332891	0.0	0.0	0.0
5029	0.0	0.0	13.4843773294	12.7310707535	0.0	13.8593623197	0.0	9.3018396632	0.0	0.0	13.5355744876	13.8518448498	0.0	11.728787047	0.0
5031	0.0	0.0	0.0	12.6597928858	11.9544195313	13.747668153	0.0	10.9142643065	0.0	0.0	13.6622052291	15.3377855496	12.0822924126	12.6927803258	0.0
5033	0.0	0.0	13.6804628163	0.0	0.0	0.0	0.0	12.6155970369	0.0	0.0	14.6595493505	10.6759582591	0.0	14.0794546508	0.0
5035	0.0	0.0	12.5442948501	0.0	12.7294001047	0.0	0.0	9.50413025373	0.0	0.0	12.2258897335	0.0	0.0	13.5045055002	0.0
5037	0.0	0.0	13.0874431208	0.0	0.0	13.0030877834	0.0	0.0	11.4597506121	0.0	14.3595948166	13.2426305428	0.0	11.4653460026	0.0
5039	0.0	0.0	12.7754062055	11.1344231711	0.0	0.0	0.0	0.0	0.0	0.0	12.2382804603	13.0038924952	11.5179850437	12.0853553153	0.0
5041	0.0	0.0	11.5764022977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2735696673	0.0	0.0	0.0	0.0
5043	0.0	10.9646473372	10.5385084098	10.4744340477	0.0	0.0	0.0	0.0	0.0	0.0	11.3651727412	13.2100495683	9.24140386684	0.0	0.0
5045	0.0	0.0	14.2702887475	0.0	0.0	0.0	0.0	12.2701759157	0.0	0.0	0.0	0.0	0.0	13.9106706356	0.0
5047	0.0	0.0	13.8308241048	8.92210347897	12.4125759527	0.0	13.3121924819	10.427939416	0.0	0.0	15.1620037913	12.397546938	0.0	13.5459318136	0.0
5049	0.0	0.0	11.5980603241	0.0	0.0	9.99708080472	0.0	7.33412697996	0.0	0.0	14.2285573788	15.2359967369	0.0	13.8293715392	0.0
5051	0.0	0.0	15.349374319	0.0	0.0	0.0	0.0	10.8001688704	0.0	0.0	12.7947100873	0.0	0.0	13.6257490251	0.0
5053	0.0	0.0	12.6498637718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8802087707	12.4598068937	11.2511621799	0.0	0.0
5055	0.0	11.2919665257	0.0	0.0	11.2595608221	12.7636339244	0.0	0.0	13.7523919989	0.0	12.8301983381	15.8885051162	12.3102278651	14.6247282509	0.0
5057	0.0	0.0	16.3531508165	12.4490702738	0.0	0.0	13.139111049	9.49221234846	0.0	0.0	12.1221749252	12.2969244926	12.6848186362	0.0	0.0
5059	0.0	0.0	13.8926502406	10.8458276348	0.0	0.0	0.0	10.2829730953	0.0	0.0	13.449580056	12.3881712608	0.0	11.3523276302	0.0
5061	0.0	0.0	15.9435520934	0.0	0.0	0.0	11.9099515982	0.0	0.0	0.0	12.2371179152	13.1142536221	0.0	12.0733989421	0.0
5063	0.0	12.2791935914	0.0	0.0	10.8587537752	12.4611082749	10.6618502125	9.57987566598	0.0	0.0	13.2760554092	12.3377764253	0.0	13.3814347339	0.0
5065	0.0	0.0	11.6685966169	0.0	0.0	10.8350577565	0.0	0.0	0.0	0.0	13.570647052	14.1312427855	0.0	13.5198585699	0.0
5067	0.0	11.1673204512	11.2149697321	0.0	11.4924931395	12.4011293895	11.1532842689	8.54067336198	0.0	0.0	12.6386603869	13.4667235934	12.1554832612	13.3028528236	0.0
5069	0.0	0.0	15.8682721284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.247171211	13.1707641705	0.0	0.0
5071	0.0	0.0	12.3801774538	0.0	0.0	0.0	11.232522833	0.0	0.0	0.0	13.3944991906	12.4670318079	0.0	13.4772201214	0.0
5073	0.0	0.0	13.6070169084	10.0651973047	0.0	0.0	10.8042477069	7.81411283986	0.0	0.0	10.3363797425	12.3110950991	11.0200350397	0.0	0.0
5075	0.0	0.0	0.0	0.0	0.0	11.8961131981	0.0	0.0	0.0	0.0	11.6951637683	13.8845956652	0.0	12.8401639013	0.0
5077	0.0	0.0	11.0818572774	0.0	0.0	0.0	0.0	7.63367937906	0.0	0.0	12.0497069811	13.8525923795	0.0	14.7256629085	0.0
5079	0.0	0.0	13.817978141	11.0094578711	10.1230639491	0.0	0.0	7.52027791597	0.0	0.0	12.6633973293	12.3745820438	12.2852429112	12.5549770317	0.0
5081	0.0	0.0	14.8020705576	11.2107177375	10.7567718157	0.0	11.0199543303	8.44365428808	0.0	0.0	11.9568890383	12.509069902	0.0	0.0	0.0
5083	0.0	0.0	14.7221455428	0.0	11.919176664	0.0	0.0	9.7785539499	0.0	0.0	13.2814226532	12.4373379658	0.0	0.0	0.0
5085	0.0	0.0	15.0201180258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2788870457	0.0	11.19201968	12.8347798601	0.0
5087	0.0	0.0	12.9421514338	0.0	0.0	12.7999557449	13.8390040421	0.0	0.0	0.0	14.2846292708	13.1550602411	0.0	14.1779974527	0.0
5089	0.0	0.0	12.9726629273	0.0	0.0	0.0	13.259373694	0.0	0.0	0.0	13.547732624	15.2358845501	0.0	12.4236934143	0.0
5091	0.0	11.898171403	15.3493636741	13.4402662514	0.0	0.0	0.0	11.327515825	0.0	0.0	11.9568271327	12.4517521049	13.1808227202	0.0	0.0
